speaker,file_id,wav_path,ann_path
TNI,arctic_b0158,data/l2arctic_release_v5.0/TNI/wav/arctic_b0158.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_b0158.TextGrid
MBMPS,arctic_b0070,data/l2arctic_release_v5.0/MBMPS/wav/arctic_b0070.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_b0070.TextGrid
MBMPS,arctic_a0024,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0024.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0024.TextGrid
EBVS,arctic_a0093,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0093.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0093.TextGrid
SVBI,arctic_a0058,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0058.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0058.TextGrid
HQTV,arctic_a0103,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0103.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0103.TextGrid
TLV,arctic_a0092,data/l2arctic_release_v5.0/TLV/wav/arctic_a0092.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0092.TextGrid
SVBI,arctic_a0013,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0013.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0013.TextGrid
BWC,arctic_a0101,data/l2arctic_release_v5.0/BWC/wav/arctic_a0101.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0101.TextGrid
EBVS,arctic_a0500,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0500.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0500.TextGrid
BWC,arctic_a0121,data/l2arctic_release_v5.0/BWC/wav/arctic_a0121.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0121.TextGrid
ERMS,arctic_a0036,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0036.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0036.TextGrid
EBVS,arctic_b0070,data/l2arctic_release_v5.0/EBVS/wav/arctic_b0070.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_b0070.TextGrid
TXHC,arctic_b0026,data/l2arctic_release_v5.0/TXHC/wav/arctic_b0026.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_b0026.TextGrid
HKK,arctic_a0023,data/l2arctic_release_v5.0/HKK/wav/arctic_a0023.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0023.TextGrid
MBMPS,arctic_a0022,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0022.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0022.TextGrid
TXHC,arctic_a0090,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0090.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0090.TextGrid
PNV,arctic_a0519,data/l2arctic_release_v5.0/PNV/wav/arctic_a0519.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0519.TextGrid
TXHC,arctic_a0045,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0045.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0045.TextGrid
NJS,arctic_a0487,data/l2arctic_release_v5.0/NJS/wav/arctic_a0487.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0487.TextGrid
ZHAA,arctic_a0105,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0105.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0105.TextGrid
ZHAA,arctic_a0112,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0112.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0112.TextGrid
LXC,arctic_a0112,data/l2arctic_release_v5.0/LXC/wav/arctic_a0112.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0112.TextGrid
MBMPS,arctic_a0038,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0038.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0038.TextGrid
TNI,arctic_a0062,data/l2arctic_release_v5.0/TNI/wav/arctic_a0062.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0062.TextGrid
RRBI,arctic_a0104,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0104.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0104.TextGrid
MBMPS,arctic_a0020,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0020.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0020.TextGrid
MBMPS,arctic_a0077,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0077.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0077.TextGrid
LXC,arctic_a0091,data/l2arctic_release_v5.0/LXC/wav/arctic_a0091.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0091.TextGrid
NJS,arctic_a0060,data/l2arctic_release_v5.0/NJS/wav/arctic_a0060.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0060.TextGrid
ASI,arctic_a0006,data/l2arctic_release_v5.0/ASI/wav/arctic_a0006.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0006.TextGrid
HKK,arctic_b0355,data/l2arctic_release_v5.0/HKK/wav/arctic_b0355.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_b0355.TextGrid
SVBI,arctic_a0037,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0037.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0037.TextGrid
THV,arctic_a0045,data/l2arctic_release_v5.0/THV/wav/arctic_a0045.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0045.TextGrid
SKA,arctic_a0005,data/l2arctic_release_v5.0/SKA/wav/arctic_a0005.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0005.TextGrid
LXC,arctic_a0024,data/l2arctic_release_v5.0/LXC/wav/arctic_a0024.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0024.TextGrid
NJS,arctic_a0099,data/l2arctic_release_v5.0/NJS/wav/arctic_a0099.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0099.TextGrid
ZHAA,arctic_a0117,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0117.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0117.TextGrid
PNV,arctic_a0008,data/l2arctic_release_v5.0/PNV/wav/arctic_a0008.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0008.TextGrid
ZHAA,arctic_b0434,data/l2arctic_release_v5.0/ZHAA/wav/arctic_b0434.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_b0434.TextGrid
RRBI,arctic_a0416,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0416.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0416.TextGrid
HQTV,arctic_a0519,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0519.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0519.TextGrid
ERMS,arctic_a0054,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0054.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0054.TextGrid
NCC,arctic_a0039,data/l2arctic_release_v5.0/NCC/wav/arctic_a0039.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0039.TextGrid
HKK,arctic_a0134,data/l2arctic_release_v5.0/HKK/wav/arctic_a0134.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0134.TextGrid
MBMPS,arctic_a0137,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0137.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0137.TextGrid
NCC,arctic_a0026,data/l2arctic_release_v5.0/NCC/wav/arctic_a0026.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0026.TextGrid
SVBI,arctic_b0321,data/l2arctic_release_v5.0/SVBI/wav/arctic_b0321.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_b0321.TextGrid
HJK,arctic_a0036,data/l2arctic_release_v5.0/HJK/wav/arctic_a0036.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0036.TextGrid
THV,arctic_b0323,data/l2arctic_release_v5.0/THV/wav/arctic_b0323.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_b0323.TextGrid
SKA,arctic_a0038,data/l2arctic_release_v5.0/SKA/wav/arctic_a0038.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0038.TextGrid
ERMS,arctic_a0369,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0369.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0369.TextGrid
BWC,arctic_b0323,data/l2arctic_release_v5.0/BWC/wav/arctic_b0323.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_b0323.TextGrid
YDCK,arctic_a0064,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0064.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0064.TextGrid
ZHAA,arctic_a0024,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0024.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0024.TextGrid
SKA,arctic_b0433,data/l2arctic_release_v5.0/SKA/wav/arctic_b0433.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_b0433.TextGrid
YKWK,arctic_a0094,data/l2arctic_release_v5.0/YKWK/wav/arctic_a0094.wav,data/l2arctic_release_v5.0/YKWK/annotation/arctic_a0094.TextGrid
YBAA,arctic_a0089,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0089.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0089.TextGrid
EBVS,arctic_a0085,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0085.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0085.TextGrid
YBAA,arctic_a0127,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0127.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0127.TextGrid
ABA,arctic_a0122,data/l2arctic_release_v5.0/ABA/wav/arctic_a0122.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0122.TextGrid
BWC,arctic_a0028,data/l2arctic_release_v5.0/BWC/wav/arctic_a0028.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0028.TextGrid
NCC,arctic_a0076,data/l2arctic_release_v5.0/NCC/wav/arctic_a0076.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0076.TextGrid
RRBI,arctic_b0396,data/l2arctic_release_v5.0/RRBI/wav/arctic_b0396.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_b0396.TextGrid
SKA,arctic_a0120,data/l2arctic_release_v5.0/SKA/wav/arctic_a0120.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0120.TextGrid
TLV,arctic_b0380,data/l2arctic_release_v5.0/TLV/wav/arctic_b0380.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_b0380.TextGrid
RRBI,arctic_b0197,data/l2arctic_release_v5.0/RRBI/wav/arctic_b0197.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_b0197.TextGrid
BWC,arctic_a0039,data/l2arctic_release_v5.0/BWC/wav/arctic_a0039.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0039.TextGrid
ABA,arctic_a0024,data/l2arctic_release_v5.0/ABA/wav/arctic_a0024.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0024.TextGrid
ASI,arctic_a0208,data/l2arctic_release_v5.0/ASI/wav/arctic_a0208.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0208.TextGrid
HQTV,arctic_a0104,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0104.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0104.TextGrid
MBMPS,arctic_a0107,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0107.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0107.TextGrid
BWC,arctic_b0380,data/l2arctic_release_v5.0/BWC/wav/arctic_b0380.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_b0380.TextGrid
THV,arctic_a0042,data/l2arctic_release_v5.0/THV/wav/arctic_a0042.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0042.TextGrid
ASI,arctic_a0079,data/l2arctic_release_v5.0/ASI/wav/arctic_a0079.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0079.TextGrid
NCC,arctic_a0245,data/l2arctic_release_v5.0/NCC/wav/arctic_a0245.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0245.TextGrid
PNV,arctic_a0053,data/l2arctic_release_v5.0/PNV/wav/arctic_a0053.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0053.TextGrid
NCC,arctic_a0065,data/l2arctic_release_v5.0/NCC/wav/arctic_a0065.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0065.TextGrid
ZHAA,arctic_a0003,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0003.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0003.TextGrid
PNV,arctic_a0039,data/l2arctic_release_v5.0/PNV/wav/arctic_a0039.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0039.TextGrid
RRBI,arctic_a0086,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0086.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0086.TextGrid
LXC,arctic_a0571,data/l2arctic_release_v5.0/LXC/wav/arctic_a0571.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0571.TextGrid
ZHAA,arctic_a0426,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0426.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0426.TextGrid
MBMPS,arctic_a0021,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0021.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0021.TextGrid
SKA,arctic_a0122,data/l2arctic_release_v5.0/SKA/wav/arctic_a0122.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0122.TextGrid
HQTV,arctic_b0393,data/l2arctic_release_v5.0/HQTV/wav/arctic_b0393.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_b0393.TextGrid
RRBI,arctic_a0090,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0090.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0090.TextGrid
RRBI,arctic_a0076,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0076.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0076.TextGrid
MBMPS,arctic_a0122,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0122.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0122.TextGrid
MBMPS,arctic_a0106,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0106.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0106.TextGrid
EBVS,arctic_a0127,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0127.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0127.TextGrid
TXHC,arctic_a0008,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0008.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0008.TextGrid
TLV,arctic_a0030,data/l2arctic_release_v5.0/TLV/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0030.TextGrid
YDCK,arctic_a0007,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0007.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0007.TextGrid
YBAA,arctic_a0030,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0030.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0030.TextGrid
YDCK,arctic_a0018,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0018.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0018.TextGrid
LXC,arctic_b0288,data/l2arctic_release_v5.0/LXC/wav/arctic_b0288.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_b0288.TextGrid
NJS,arctic_a0008,data/l2arctic_release_v5.0/NJS/wav/arctic_a0008.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0008.TextGrid
PNV,arctic_a0038,data/l2arctic_release_v5.0/PNV/wav/arctic_a0038.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0038.TextGrid
ERMS,arctic_a0024,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0024.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0024.TextGrid
PNV,arctic_a0047,data/l2arctic_release_v5.0/PNV/wav/arctic_a0047.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0047.TextGrid
SVBI,arctic_a0113,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0113.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0113.TextGrid
HKK,arctic_b0386,data/l2arctic_release_v5.0/HKK/wav/arctic_b0386.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_b0386.TextGrid
PNV,arctic_a0076,data/l2arctic_release_v5.0/PNV/wav/arctic_a0076.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0076.TextGrid
HJK,arctic_a0026,data/l2arctic_release_v5.0/HJK/wav/arctic_a0026.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0026.TextGrid
ERMS,arctic_b0070,data/l2arctic_release_v5.0/ERMS/wav/arctic_b0070.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_b0070.TextGrid
TLV,arctic_a0134,data/l2arctic_release_v5.0/TLV/wav/arctic_a0134.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_a0134.TextGrid
SKA,arctic_a0011,data/l2arctic_release_v5.0/SKA/wav/arctic_a0011.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0011.TextGrid
TXHC,arctic_a0060,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0060.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0060.TextGrid
ZHAA,arctic_a0122,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0122.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0122.TextGrid
SVBI,arctic_a0010,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0010.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0010.TextGrid
PNV,arctic_a0105,data/l2arctic_release_v5.0/PNV/wav/arctic_a0105.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0105.TextGrid
TXHC,arctic_b0366,data/l2arctic_release_v5.0/TXHC/wav/arctic_b0366.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_b0366.TextGrid
ABA,arctic_b0413,data/l2arctic_release_v5.0/ABA/wav/arctic_b0413.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_b0413.TextGrid
ASI,arctic_a0096,data/l2arctic_release_v5.0/ASI/wav/arctic_a0096.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0096.TextGrid
EBVS,arctic_b0503,data/l2arctic_release_v5.0/EBVS/wav/arctic_b0503.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_b0503.TextGrid
YDCK,arctic_a0105,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0105.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0105.TextGrid
SVBI,arctic_a0104,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0104.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0104.TextGrid
RRBI,arctic_a0078,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0078.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0078.TextGrid
TXHC,arctic_a0571,data/l2arctic_release_v5.0/TXHC/wav/arctic_a0571.wav,data/l2arctic_release_v5.0/TXHC/annotation/arctic_a0571.TextGrid
ERMS,arctic_a0210,data/l2arctic_release_v5.0/ERMS/wav/arctic_a0210.wav,data/l2arctic_release_v5.0/ERMS/annotation/arctic_a0210.TextGrid
HQTV,arctic_a0041,data/l2arctic_release_v5.0/HQTV/wav/arctic_a0041.wav,data/l2arctic_release_v5.0/HQTV/annotation/arctic_a0041.TextGrid
HKK,arctic_a0095,data/l2arctic_release_v5.0/HKK/wav/arctic_a0095.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0095.TextGrid
RRBI,arctic_a0405,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0405.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0405.TextGrid
NCC,arctic_a0059,data/l2arctic_release_v5.0/NCC/wav/arctic_a0059.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0059.TextGrid
HJK,arctic_a0475,data/l2arctic_release_v5.0/HJK/wav/arctic_a0475.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0475.TextGrid
YDCK,arctic_a0365,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0365.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0365.TextGrid
NJS,arctic_a0254,data/l2arctic_release_v5.0/NJS/wav/arctic_a0254.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0254.TextGrid
YBAA,arctic_a0075,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0075.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0075.TextGrid
ZHAA,arctic_a0126,data/l2arctic_release_v5.0/ZHAA/wav/arctic_a0126.wav,data/l2arctic_release_v5.0/ZHAA/annotation/arctic_a0126.TextGrid
TNI,arctic_a0093,data/l2arctic_release_v5.0/TNI/wav/arctic_a0093.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0093.TextGrid
EBVS,arctic_a0059,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0059.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0059.TextGrid
HJK,arctic_a0113,data/l2arctic_release_v5.0/HJK/wav/arctic_a0113.wav,data/l2arctic_release_v5.0/HJK/annotation/arctic_a0113.TextGrid
ABA,arctic_b0438,data/l2arctic_release_v5.0/ABA/wav/arctic_b0438.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_b0438.TextGrid
NCC,arctic_a0045,data/l2arctic_release_v5.0/NCC/wav/arctic_a0045.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0045.TextGrid
LXC,arctic_a0104,data/l2arctic_release_v5.0/LXC/wav/arctic_a0104.wav,data/l2arctic_release_v5.0/LXC/annotation/arctic_a0104.TextGrid
ABA,arctic_a0075,data/l2arctic_release_v5.0/ABA/wav/arctic_a0075.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_a0075.TextGrid
YDCK,arctic_a0076,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0076.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0076.TextGrid
TLV,arctic_b0251,data/l2arctic_release_v5.0/TLV/wav/arctic_b0251.wav,data/l2arctic_release_v5.0/TLV/annotation/arctic_b0251.TextGrid
THV,arctic_a0059,data/l2arctic_release_v5.0/THV/wav/arctic_a0059.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0059.TextGrid
SKA,arctic_a0071,data/l2arctic_release_v5.0/SKA/wav/arctic_a0071.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_a0071.TextGrid
RRBI,arctic_a0088,data/l2arctic_release_v5.0/RRBI/wav/arctic_a0088.wav,data/l2arctic_release_v5.0/RRBI/annotation/arctic_a0088.TextGrid
SKA,arctic_b0428,data/l2arctic_release_v5.0/SKA/wav/arctic_b0428.wav,data/l2arctic_release_v5.0/SKA/annotation/arctic_b0428.TextGrid
THV,arctic_a0121,data/l2arctic_release_v5.0/THV/wav/arctic_a0121.wav,data/l2arctic_release_v5.0/THV/annotation/arctic_a0121.TextGrid
ASI,arctic_b0061,data/l2arctic_release_v5.0/ASI/wav/arctic_b0061.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_b0061.TextGrid
PNV,arctic_a0042,data/l2arctic_release_v5.0/PNV/wav/arctic_a0042.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0042.TextGrid
SVBI,arctic_a0047,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0047.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0047.TextGrid
SVBI,arctic_b0104,data/l2arctic_release_v5.0/SVBI/wav/arctic_b0104.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_b0104.TextGrid
PNV,arctic_a0115,data/l2arctic_release_v5.0/PNV/wav/arctic_a0115.wav,data/l2arctic_release_v5.0/PNV/annotation/arctic_a0115.TextGrid
BWC,arctic_a0120,data/l2arctic_release_v5.0/BWC/wav/arctic_a0120.wav,data/l2arctic_release_v5.0/BWC/annotation/arctic_a0120.TextGrid
NCC,arctic_a0131,data/l2arctic_release_v5.0/NCC/wav/arctic_a0131.wav,data/l2arctic_release_v5.0/NCC/annotation/arctic_a0131.TextGrid
SVBI,arctic_a0089,data/l2arctic_release_v5.0/SVBI/wav/arctic_a0089.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_a0089.TextGrid
ASI,arctic_a0019,data/l2arctic_release_v5.0/ASI/wav/arctic_a0019.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0019.TextGrid
ABA,arctic_b0490,data/l2arctic_release_v5.0/ABA/wav/arctic_b0490.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_b0490.TextGrid
ABA,arctic_b0452,data/l2arctic_release_v5.0/ABA/wav/arctic_b0452.wav,data/l2arctic_release_v5.0/ABA/annotation/arctic_b0452.TextGrid
TNI,arctic_a0042,data/l2arctic_release_v5.0/TNI/wav/arctic_a0042.wav,data/l2arctic_release_v5.0/TNI/annotation/arctic_a0042.TextGrid
YDCK,arctic_a0089,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0089.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0089.TextGrid
HKK,arctic_a0085,data/l2arctic_release_v5.0/HKK/wav/arctic_a0085.wav,data/l2arctic_release_v5.0/HKK/annotation/arctic_a0085.TextGrid
EBVS,arctic_a0011,data/l2arctic_release_v5.0/EBVS/wav/arctic_a0011.wav,data/l2arctic_release_v5.0/EBVS/annotation/arctic_a0011.TextGrid
YBAA,arctic_a0040,data/l2arctic_release_v5.0/YBAA/wav/arctic_a0040.wav,data/l2arctic_release_v5.0/YBAA/annotation/arctic_a0040.TextGrid
MBMPS,arctic_a0052,data/l2arctic_release_v5.0/MBMPS/wav/arctic_a0052.wav,data/l2arctic_release_v5.0/MBMPS/annotation/arctic_a0052.TextGrid
ASI,arctic_a0045,data/l2arctic_release_v5.0/ASI/wav/arctic_a0045.wav,data/l2arctic_release_v5.0/ASI/annotation/arctic_a0045.TextGrid
NJS,arctic_a0269,data/l2arctic_release_v5.0/NJS/wav/arctic_a0269.wav,data/l2arctic_release_v5.0/NJS/annotation/arctic_a0269.TextGrid
SVBI,arctic_b0017,data/l2arctic_release_v5.0/SVBI/wav/arctic_b0017.wav,data/l2arctic_release_v5.0/SVBI/annotation/arctic_b0017.TextGrid
YDCK,arctic_b0215,data/l2arctic_release_v5.0/YDCK/wav/arctic_b0215.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_b0215.TextGrid
YDCK,arctic_a0108,data/l2arctic_release_v5.0/YDCK/wav/arctic_a0108.wav,data/l2arctic_release_v5.0/YDCK/annotation/arctic_a0108.TextGrid
